node_index,gene_id,gene_symbol,graph_degree
8463,ENSG00000152253,SPC25,11
8464,ENSG00000152254,G6PC2,8
8465,ENSG00000152256,PDK1,3
8466,ENSG00000152266,PTH,6
8467,ENSG00000152270,PDE3B,13
8468,ENSG00000152284,TCF7L1,14
8469,ENSG00000152292,SH2D6,0
8470,ENSG00000152315,KCNK13,1
8471,ENSG00000152332,UHMK1,1
8472,ENSG00000152348,ATG10,4
8473,ENSG00000152359,POC5,3
8474,ENSG00000152377,SPOCK1,0
8475,ENSG00000152380,FAM151B,0
8476,ENSG00000152382,TADA1,36
8477,ENSG00000152402,GUCY1A2,2
8478,ENSG00000152404,CWF19L2,31
8479,ENSG00000152409,JMY,3
8480,ENSG00000152413,HOMER1,10
8481,ENSG00000152422,XRCC4,30
8482,ENSG00000152430,BOLL,1
8483,ENSG00000152455,SUV39H2,1
8484,ENSG00000152457,DCLRE1C,24
8485,ENSG00000152463,OLAH,0
8486,ENSG00000152464,RPP38,28
8487,ENSG00000152465,NMT2,1
8488,ENSG00000152484,USP12,9
8489,ENSG00000152492,CCDC50,0
8490,ENSG00000152495,CAMK4,5
8491,ENSG00000152503,TRIM36,1
8492,ENSG00000152518,ZFP36L2,1
8493,ENSG00000152520,PAN3,1
8494,ENSG00000152527,PLEKHH2,0
8495,ENSG00000152556,PFKM,5
8496,ENSG00000152558,TMEM123,0
8497,ENSG00000152578,GRIA4,24
8498,ENSG00000152580,IGSF10,0
8499,ENSG00000152582,SPEF2,0
8500,ENSG00000152583,SPARCL1,1
8501,ENSG00000152592,DMP1,2
8502,ENSG00000152601,MBNL1,2
8503,ENSG00000152611,CAPSL,0
8504,ENSG00000152620,NADK2,0
8505,ENSG00000152642,GPD1L,1
8506,ENSG00000152661,GJA1,37
8507,ENSG00000152669,CCNO,1
8508,ENSG00000152670,DDX4,5
8509,ENSG00000152683,SLC30A6,1
8510,ENSG00000152684,PELO,57
8511,ENSG00000152689,RASGRP3,1
8512,ENSG00000152700,SAR1B,9
8513,ENSG00000152705,CATSPER3,25
8514,ENSG00000152749,GPR180,0
8515,ENSG00000152760,DYNLT5,0
8516,ENSG00000152763,DNAI4,11
8517,ENSG00000152766,ANKRD22,0
8518,ENSG00000152767,FARP1,0
8519,ENSG00000152779,SLC16A12,0
8520,ENSG00000152782,PANK1,2
8521,ENSG00000152784,PRDM8,0
8522,ENSG00000152785,BMP3,0
8523,ENSG00000152795,HNRNPDL,1
8524,ENSG00000152818,UTRN,7
8525,ENSG00000152822,GRM1,13
8526,ENSG00000152894,PTPRK,0
8527,ENSG00000152904,GGPS1,2
8528,ENSG00000152910,CNTNAP4,2
8529,ENSG00000152932,RAB3C,1
8530,ENSG00000152936,LMNTD1,0
8531,ENSG00000152939,MARVELD2,15
8532,ENSG00000152942,RAD17,14
8533,ENSG00000152944,MED21,70
8534,ENSG00000152952,PLOD2,3
8535,ENSG00000152953,STK32B,0
8536,ENSG00000152954,NRSN1,0
8537,ENSG00000152969,JAKMIP1,0
8538,ENSG00000152977,ZIC1,1
8539,ENSG00000152990,ADGRA3,0
8540,ENSG00000153002,CPB1,1
8541,ENSG00000153006,SREK1IP1,0
8542,ENSG00000153012,LGI2,2
8543,ENSG00000153015,CWC27,73
8544,ENSG00000153029,MR1,2
8545,ENSG00000153037,SRP19,64
8546,ENSG00000153044,CENPH,16
8547,ENSG00000153046,CDYL,3
8548,ENSG00000153048,CARHSP1,0
8549,ENSG00000153060,TEKT5,0
8550,ENSG00000153064,BANK1,0
8551,ENSG00000153066,TXNDC11,1
8552,ENSG00000153071,DAB2,11
8553,ENSG00000153086,ACMSD,0
8554,ENSG00000153093,ACOXL,1
8555,ENSG00000153094,BCL2L11,10
8556,ENSG00000153107,ANAPC1,45
8557,ENSG00000153113,CAST,5
8558,ENSG00000153130,SCOC,1
8559,ENSG00000153132,CLGN,0
8560,ENSG00000153140,CETN3,13
8561,ENSG00000153147,SMARCA5,28
8562,ENSG00000153157,SYCP2L,0
8563,ENSG00000153162,BMP6,9
8564,ENSG00000153179,RASSF3,0
8565,ENSG00000153187,HNRNPU,32
8566,ENSG00000153201,RANBP2,46
8567,ENSG00000153207,AHCTF1,24
8568,ENSG00000153208,MERTK,3
8569,ENSG00000153214,TMEM87B,0
8570,ENSG00000153233,PTPRR,3
8571,ENSG00000153234,NR4A2,1
8572,ENSG00000153237,CCDC148,0
8573,ENSG00000153246,PLA2R1,4
8574,ENSG00000153250,RBMS1,0
8575,ENSG00000153253,SCN3A,6
8576,ENSG00000153266,FEZF2,0
8577,ENSG00000153283,CD96,2
8578,ENSG00000153291,SLC25A27,0
8579,ENSG00000153292,ADGRF1,3
8580,ENSG00000153294,ADGRF4,0
8581,ENSG00000153310,CYRIB,1
8582,ENSG00000153317,ASAP1,15
8583,ENSG00000153339,TRAPPC8,14
8584,ENSG00000153347,FAM81B,0
8585,ENSG00000153391,INO80C,42
8586,ENSG00000153395,LPCAT1,11
8587,ENSG00000153406,NMRAL1,2
8588,ENSG00000153443,UBALD1,0
8589,ENSG00000153446,C16orf89,0
8590,ENSG00000153485,LYSET,0
8591,ENSG00000153487,ING1,17
8592,ENSG00000153551,CMTM7,0
8593,ENSG00000153558,FBXL2,5
8594,ENSG00000153560,UBP1,0
8595,ENSG00000153561,RMND5A,8
8596,ENSG00000153574,RPIA,0
8597,ENSG00000153707,PTPRD,8
8598,ENSG00000153714,LURAP1L,0
8599,ENSG00000153721,CNKSR3,0
8600,ENSG00000153767,GTF2E1,64
8601,ENSG00000153774,CFDP1,7
8602,ENSG00000153786,ZDHHC7,0
8603,ENSG00000153789,CIBAR2,0
8604,ENSG00000153790,SPMIP4,0
8605,ENSG00000153802,TMPRSS11D,0
8606,ENSG00000153814,JAZF1,1
8607,ENSG00000153815,CMIP,1
8608,ENSG00000153820,SPHKAP,0
8609,ENSG00000153822,KCNJ16,0
8610,ENSG00000153823,PID1,0
8611,ENSG00000153827,TRIP12,1
8612,ENSG00000153832,FBXO36,0
8613,ENSG00000153879,CEBPG,2
8614,ENSG00000153885,KCTD15,0
8615,ENSG00000153898,MCOLN2,2
8616,ENSG00000153902,LGI4,1
8617,ENSG00000153904,DDAH1,0
8618,ENSG00000153922,CHD1,4
8619,ENSG00000153930,ANKFN1,0
8620,ENSG00000153933,DGKE,0
8621,ENSG00000153936,HS2ST1,0
8622,ENSG00000153944,MSI2,2
8623,ENSG00000153956,CACNA2D1,31
8624,ENSG00000153975,ZUP1,4
8625,ENSG00000153976,HS3ST3A1,1
8626,ENSG00000153982,GDPD1,1
8627,ENSG00000153989,NUS1,2
8628,ENSG00000153993,SEMA3D,1
8629,ENSG00000154001,PPP2R5E,10
8630,ENSG00000154007,ASB17,0
8631,ENSG00000154025,SLC5A10,0
8632,ENSG00000154027,AK5,0
8633,ENSG00000154059,IMPACT,0
8634,ENSG00000154065,ANKRD29,0
8635,ENSG00000154079,SDHAF4,1
8636,ENSG00000154080,CHST9,1
8637,ENSG00000154096,THY1,3
8638,ENSG00000154099,DNAAF1,0
8639,ENSG00000154102,C16orf74,0
8640,ENSG00000154114,TBCEL,0
8641,ENSG00000154118,JPH3,1
8642,ENSG00000154122,ANKH,0
8643,ENSG00000154124,OTULIN,8
8644,ENSG00000154127,UBASH3B,2
8645,ENSG00000154133,ROBO4,5
8646,ENSG00000154134,ROBO3,7
8647,ENSG00000154143,PANX3,0
8648,ENSG00000154144,TBRG1,0
8649,ENSG00000154146,NRGN,3
8650,ENSG00000154153,RETREG1,2
8651,ENSG00000154162,CDH12,11
8652,ENSG00000154165,GPR15,0
8653,ENSG00000154174,TOMM70,22
8654,ENSG00000154175,ABI3BP,1
8655,ENSG00000154188,ANGPT1,7
8656,ENSG00000154217,PITPNC1,1
8657,ENSG00000154222,CC2D1B,1
8658,ENSG00000154227,CERS3,8
8659,ENSG00000154229,PRKCA,14
8660,ENSG00000154237,LRRK1,1
8661,ENSG00000154240,CEP112,0
8662,ENSG00000154258,ABCA9,0
8663,ENSG00000154262,ABCA6,0
8664,ENSG00000154265,ABCA5,0
8665,ENSG00000154269,ENPP3,9
8666,ENSG00000154274,C4orf19,0
8667,ENSG00000154277,UCHL1,7
8668,ENSG00000154305,MIA3,2
8669,ENSG00000154309,DISP1,1
8670,ENSG00000154310,TNIK,5
8671,ENSG00000154319,FAM167A,0
8672,ENSG00000154328,NEIL2,5
8673,ENSG00000154330,PGM5,10
8674,ENSG00000154342,WNT3A,20
8675,ENSG00000154358,OBSCN,3
8676,ENSG00000154359,LONRF1,0
8677,ENSG00000154370,TRIM11,2
8678,ENSG00000154380,ENAH,6
8679,ENSG00000154415,PPP1R3A,9
8680,ENSG00000154429,CCSAP,0
8681,ENSG00000154438,ASZ1,7
8682,ENSG00000154447,SH3RF1,2
8683,ENSG00000154451,GBP5,0
8684,ENSG00000154473,BUB3,18
8685,ENSG00000154478,GPR26,0
8686,ENSG00000154479,CFAP210,31
8687,ENSG00000154485,MMP21,0
8688,ENSG00000154493,C10orf90,0
8689,ENSG00000154511,DIPK1A,0
8690,ENSG00000154518,ATP5MC3,19
8691,ENSG00000154548,SRSF12,0
8692,ENSG00000154553,PDLIM3,0
8693,ENSG00000154556,SORBS2,1
8694,ENSG00000154582,ELOC,107
8695,ENSG00000154589,LY96,8
8696,ENSG00000154611,PSMA8,35
8697,ENSG00000154640,BTG3,1
8698,ENSG00000154642,C21orf91,0
8699,ENSG00000154645,CHODL,0
8700,ENSG00000154646,TMPRSS15,0
8701,ENSG00000154654,NCAM2,3
8702,ENSG00000154655,L3MBTL4,0
8703,ENSG00000154678,PDE1C,2
8704,ENSG00000154710,RABGEF1,0
8705,ENSG00000154719,MRPL39,98
8706,ENSG00000154721,JAM2,6
8707,ENSG00000154723,ATP5PF,17
8708,ENSG00000154727,GABPA,2
8709,ENSG00000154734,ADAMTS1,0
8710,ENSG00000154736,ADAMTS5,1
8711,ENSG00000154743,TSEN2,7
8712,ENSG00000154764,WNT7A,14
8713,ENSG00000154767,XPC,34
8714,ENSG00000154781,CCDC174,0
8715,ENSG00000154783,FGD5,0
8716,ENSG00000154803,FLCN,10
8717,ENSG00000154813,DPH3,3
8718,ENSG00000154822,PLCL2,0
8719,ENSG00000154832,CXXC1,11
8720,ENSG00000154839,SKA1,8
8721,ENSG00000154845,PPP4R1,16
8722,ENSG00000154856,APCDD1,2
8723,ENSG00000154864,PIEZO2,0
8724,ENSG00000154889,MPPE1,1
8725,ENSG00000154914,USP43,0
8726,ENSG00000154917,RAB6B,5
8727,ENSG00000154920,EME1,3
8728,ENSG00000154928,EPHB1,10
8729,ENSG00000154930,ACSS1,3
8730,ENSG00000154945,ANKRD40,0
8731,ENSG00000154957,ZNF18,0
8732,ENSG00000154975,CA10,0
8733,ENSG00000154978,VOPP1,0
8734,ENSG00000154997,SEPTIN14,9
8735,ENSG00000155008,APOOL,18
8736,ENSG00000155011,DKK2,5
8737,ENSG00000155016,CYP2U1,0
8738,ENSG00000155034,FBXL18,3
8739,ENSG00000155066,PROM2,0
8740,ENSG00000155085,AK9,8
8741,ENSG00000155087,ODF1,1
8742,ENSG00000155090,KLF10,1
8743,ENSG00000155093,PTPRN2,1
8744,ENSG00000155096,AZIN1,3
8745,ENSG00000155097,ATP6V1C1,28
8746,ENSG00000155099,PIP4P2,1
8747,ENSG00000155100,OTUD6B,0
8748,ENSG00000155111,CDK19,32
8749,ENSG00000155115,GTF3C6,6
8750,ENSG00000155158,TTC39B,0
8751,ENSG00000155189,AGPAT5,7
8752,ENSG00000155229,MMS19,17
8753,ENSG00000155249,OR4K1,0
8754,ENSG00000155252,PI4K2A,4
8755,ENSG00000155254,MARVELD1,0
8756,ENSG00000155256,ZFYVE27,2
8757,ENSG00000155265,GOLGA7B,0
8758,ENSG00000155275,TRMT44,0
8759,ENSG00000155287,SLC25A28,0
8760,ENSG00000155304,HSPA13,1
8761,ENSG00000155307,SAMSN1,0
8762,ENSG00000155313,USP25,1
8763,ENSG00000155324,GRAMD2B,0
8764,ENSG00000155329,ZCCHC10,1
8765,ENSG00000155330,C16orf87,0
8766,ENSG00000155363,MOV10,8
8767,ENSG00000155366,RHOC,17
8768,ENSG00000155367,PPM1J,0
8769,ENSG00000155380,SLC16A1,2
8770,ENSG00000155393,HEATR3,1
8771,ENSG00000155438,NIFK,33
8772,ENSG00000155463,OXA1L,83
8773,ENSG00000155465,SLC7A7,1
8774,ENSG00000155506,LARP1,0
8775,ENSG00000155508,CNOT8,17
8776,ENSG00000155511,GRIA1,33
8777,ENSG00000155545,MIER3,0
8778,ENSG00000155561,NUP205,28
8779,ENSG00000155592,ZKSCAN2,0
8780,ENSG00000155621,C9orf85,0
8781,ENSG00000155629,PIK3AP1,7
8782,ENSG00000155636,RBM45,0
8783,ENSG00000155657,TTN,20
8784,ENSG00000155660,PDIA4,7
8785,ENSG00000155666,KDM8,2
8786,ENSG00000155714,PDZD9,0
8787,ENSG00000155719,OTOA,0
8788,ENSG00000155729,KCTD18,0
8789,ENSG00000155744,HYCC2,0
8790,ENSG00000155749,FLACC1,0
8791,ENSG00000155755,TMEM237,1
8792,ENSG00000155760,FZD7,20
8793,ENSG00000155761,SPAG17,0
8794,ENSG00000155792,DEPTOR,12
8795,ENSG00000155816,FMN2,1
8796,ENSG00000155827,RNF20,13
8797,ENSG00000155846,PPARGC1B,23
8798,ENSG00000155849,ELMO1,23
8799,ENSG00000155850,SLC26A2,0
8800,ENSG00000155858,LSM11,22
8801,ENSG00000155868,MED7,67
8802,ENSG00000155875,SAXO1,0
8803,ENSG00000155876,RRAGA,20
8804,ENSG00000155886,SLC24A2,0
8805,ENSG00000155890,TRIM42,0
8806,ENSG00000155893,PXYLP1,0
8807,ENSG00000155897,ADCY8,8
8808,ENSG00000155903,RASA2,0
8809,ENSG00000155906,RMND1,0
8810,ENSG00000155926,SLA,1
8811,ENSG00000155957,TMBIM4,3
8812,ENSG00000155959,VBP1,15
8813,ENSG00000155961,RAB39B,1
8814,ENSG00000155966,AFF2,0
8815,ENSG00000155970,MICU3,6
8816,ENSG00000155974,GRIP1,5
8817,ENSG00000155975,VPS37A,22
8818,ENSG00000155980,KIF5A,13
8819,ENSG00000156011,PSD3,0
8820,ENSG00000156017,CARNMT1,0
8821,ENSG00000156026,MCU,6
8822,ENSG00000156030,MIDEAS,3
8823,ENSG00000156042,CFAP70,11
8824,ENSG00000156049,GNA14,2
8825,ENSG00000156050,FAM161B,0
8826,ENSG00000156076,WIF1,4
8827,ENSG00000156097,GPR61,0
8828,ENSG00000156103,MMP16,0
8829,ENSG00000156110,ADK,0
8830,ENSG00000156113,KCNMA1,8
8831,ENSG00000156127,BATF,7
8832,ENSG00000156136,DCK,8
8833,ENSG00000156140,ADAMTS3,0
8834,ENSG00000156150,ALX3,0
8835,ENSG00000156162,DPY19L4,0
8836,ENSG00000156170,NDUFAF6,2
8837,ENSG00000156171,DRAM2,1
8838,ENSG00000156172,CFAP418,0
8839,ENSG00000156194,PPEF2,0
8840,ENSG00000156206,CFAP161,31
8841,ENSG00000156218,ADAMTSL3,0
8842,ENSG00000156219,ART3,0
8843,ENSG00000156222,SLC28A1,0
8844,ENSG00000156232,WHAMM,6
8845,ENSG00000156239,N6AMT1,1
8846,ENSG00000156253,RWDD2B,0
8847,ENSG00000156256,USP16,1
8848,ENSG00000156261,CCT8,50
8849,ENSG00000156273,BACH1,4
8850,ENSG00000156282,CLDN17,0
8851,ENSG00000156284,CLDN8,6
8852,ENSG00000156298,TSPAN7,1
8853,ENSG00000156299,TIAM1,17
8854,ENSG00000156304,SCAF4,0
8855,ENSG00000156345,CDK20,0
8856,ENSG00000156374,PCGF6,57
8857,ENSG00000156381,ANKRD9,7
8858,ENSG00000156395,SORCS3,3
8859,ENSG00000156398,SFXN2,0
8860,ENSG00000156411,ATP5MJ,15
8861,ENSG00000156414,TDRD9,3
8862,ENSG00000156427,FGF18,13
8863,ENSG00000156453,PCDH1,0
8864,ENSG00000156463,SH3RF2,0
8865,ENSG00000156466,GDF6,2
8866,ENSG00000156469,MTERF3,6
8867,ENSG00000156471,PTDSS1,0
8868,ENSG00000156475,PPP2R2B,13
8869,ENSG00000156482,RPL30,111
8870,ENSG00000156486,KCNS2,0
8871,ENSG00000156502,SUPV3L1,18
8872,ENSG00000156504,PABIR2,0
8873,ENSG00000156509,FBXO43,0
8874,ENSG00000156510,HKDC1,9
8875,ENSG00000156515,HK1,9
8876,ENSG00000156521,TYSND1,1
8877,ENSG00000156531,PHF6,4
8878,ENSG00000156535,CD109,1
8879,ENSG00000156564,LRFN2,3
8880,ENSG00000156574,NODAL,5
8881,ENSG00000156575,PRG3,0
8882,ENSG00000156587,UBE2L6,9
8883,ENSG00000156599,ZDHHC5,1
8884,ENSG00000156603,MED19,0
8885,ENSG00000156639,ZFAND3,0
8886,ENSG00000156642,NPTN,1
8887,ENSG00000156650,KAT6B,10
8888,ENSG00000156671,SAMD8,0
8889,ENSG00000156675,RAB11FIP1,7
8890,ENSG00000156687,UNC5D,7
8891,ENSG00000156709,AIFM1,2
8892,ENSG00000156711,MAPK13,5
8893,ENSG00000156735,BAG4,2
8894,ENSG00000156738,MS4A1,0
8895,ENSG00000156787,TBC1D31,0
8896,ENSG00000156795,NTAQ1,0
8897,ENSG00000156804,FBXO32,3
8898,ENSG00000156831,NSMCE2,7
8899,ENSG00000156853,ZNF689,1
8900,ENSG00000156858,PRR14,0
8901,ENSG00000156860,FBRS,2
8902,ENSG00000156869,FRRS1,0
8903,ENSG00000156873,PHKG2,7
8904,ENSG00000156875,MFSD14A,0
8905,ENSG00000156876,SASS6,4
8906,ENSG00000156885,COX6A2,62
8907,ENSG00000156886,ITGAD,1
8908,ENSG00000156920,ADGRG4,2
8909,ENSG00000156925,ZIC3,1
8910,ENSG00000156928,MALSU1,63
8911,ENSG00000156931,VPS8,7
8912,ENSG00000156958,GALK2,0
8913,ENSG00000156959,LHFPL4,1
8914,ENSG00000156966,B3GNT7,0
8915,ENSG00000156968,MPV17L,2
8916,ENSG00000156970,BUB1B,59
8917,ENSG00000156973,PDE6D,4
8918,ENSG00000156976,EIF4A2,15
8919,ENSG00000156983,BRPF1,9
8920,ENSG00000156990,RPUSD3,0
8921,ENSG00000157005,SST,11
8922,ENSG00000157014,TATDN2,0
8923,ENSG00000157017,GHRL,5
8924,ENSG00000157020,SEC13,46
8925,ENSG00000157036,EXOG,0
8926,ENSG00000157045,NTAN1,1
8927,ENSG00000157060,SHCBP1L,0
8928,ENSG00000157064,NMNAT2,5
8929,ENSG00000157077,ZFYVE9,6
8930,ENSG00000157087,ATP2B2,0
8931,ENSG00000157093,LYZL4,0
8932,ENSG00000157103,SLC6A1,1
8933,ENSG00000157106,SMG1,18
8934,ENSG00000157107,FCHO2,11
8935,ENSG00000157110,RBPMS,0
8936,ENSG00000157111,TMEM171,0
8937,ENSG00000157119,KLHL40,31
8938,ENSG00000157131,C8A,20
8939,ENSG00000157150,TIMP4,1
8940,ENSG00000157152,SYN2,2
8941,ENSG00000157168,NRG1,8
8942,ENSG00000157181,ODR4,0
8943,ENSG00000157184,CPT2,0
8944,ENSG00000157191,NECAP2,21
8945,ENSG00000157193,LRP8,12
8946,ENSG00000157211,CDCP2,0
8947,ENSG00000157212,PAXIP1,15
8948,ENSG00000157214,STEAP2,0
8949,ENSG00000157216,SSBP3,0
8950,ENSG00000157219,HTR5A,3
8951,ENSG00000157224,CLDN12,1
8952,ENSG00000157227,MMP14,8
8953,ENSG00000157240,FZD1,16
8954,ENSG00000157259,GATAD1,3
8955,ENSG00000157303,SUSD3,0
8956,ENSG00000157315,TMED6,0
8957,ENSG00000157326,DHRS4,3
8958,ENSG00000157330,CFAP107,31
8959,ENSG00000157343,ARMC12,1
8960,ENSG00000157349,DDX19B,3
8961,ENSG00000157350,ST3GAL2,1
8962,ENSG00000157353,FCSK,0
8963,ENSG00000157368,IL34,4
8964,ENSG00000157379,DHRS1,0
8965,ENSG00000157388,CACNA1D,32
8966,ENSG00000157404,KIT,21
8967,ENSG00000157423,HYDIN,0
8968,ENSG00000157426,AASDH,3
8969,ENSG00000157445,CACNA2D3,6
8970,ENSG00000157450,RNF111,7
8971,ENSG00000157456,CCNB2,9
8972,ENSG00000157470,FAM81A,0
8973,ENSG00000157483,MYO1E,0
8974,ENSG00000157500,APPL1,13
8975,ENSG00000157502,PWWP3B,8
8976,ENSG00000157510,AFAP1L1,0
8977,ENSG00000157514,TSC22D3,2
8978,ENSG00000157538,VPS26C,9
8979,ENSG00000157540,DYRK1A,0
8980,ENSG00000157542,KCNJ6,8
8981,ENSG00000157551,KCNJ15,0
8982,ENSG00000157554,ERG,3
8983,ENSG00000157557,ETS2,6
8984,ENSG00000157570,TSPAN18,0
8985,ENSG00000157578,LCA5L,0
8986,ENSG00000157593,SLC35B2,0
8987,ENSG00000157600,TMEM164,0
8988,ENSG00000157613,CREB3L1,16
8989,ENSG00000157617,C2CD2,0
8990,ENSG00000157625,TAB3,11
8991,ENSG00000157637,SLC38A10,0
8992,ENSG00000157654,PALM2AKAP2,0
8993,ENSG00000157657,ZNF618,0
8994,ENSG00000157680,DGKI,1
8995,ENSG00000157693,TMEM268,0
8996,ENSG00000157703,SVOPL,0
8997,ENSG00000157734,SNX22,0
8998,ENSG00000157741,UBN2,0
8999,ENSG00000157764,BRAF,24
9000,ENSG00000157765,SLC34A2,3
9001,ENSG00000157766,ACAN,12
9002,ENSG00000157778,PSMG3,1
9003,ENSG00000157782,CABP1,0
9004,ENSG00000157796,WDR19,10
9005,ENSG00000157823,AP3S2,23
9006,ENSG00000157827,FMNL2,2
9007,ENSG00000157833,GAREM2,0
9008,ENSG00000157837,SPPL3,0
9009,ENSG00000157851,DPYSL5,3
9010,ENSG00000157856,DRC1,0
9011,ENSG00000157869,RAB28,0
9012,ENSG00000157870,PRXL2B,0
9013,ENSG00000157881,PANK4,0
9014,ENSG00000157884,CIB4,0
9015,ENSG00000157890,MEGF11,0
9016,ENSG00000157895,C12orf43,0
9017,ENSG00000157911,PEX10,5
9018,ENSG00000157916,RER1,0
9019,ENSG00000157927,RADIL,0
9020,ENSG00000157933,SKI,7
9021,ENSG00000157954,WIPI2,9
9022,ENSG00000157978,LDLRAP1,4
9023,ENSG00000157985,AGAP1,0
9024,ENSG00000157992,KRTCAP3,0
9025,ENSG00000157999,ANKRD61,0
9026,ENSG00000158006,PAFAH2,7
9027,ENSG00000158008,EXTL1,1
9028,ENSG00000158014,SLC30A2,0
9029,ENSG00000158019,BABAM2,37
9030,ENSG00000158022,TRIM63,2
9031,ENSG00000158023,CFAP251,0
9032,ENSG00000158042,MRPL17,107
9033,ENSG00000158050,DUSP2,0
9034,ENSG00000158055,GRHL3,0
9035,ENSG00000158062,UBXN11,3
9036,ENSG00000158077,NLRP14,0
9037,ENSG00000158079,PTPDC1,0
9038,ENSG00000158089,GALNT14,0
9039,ENSG00000158092,NCK1,57
9040,ENSG00000158104,HPD,0
9041,ENSG00000158106,RHPN1,1
9042,ENSG00000158109,TPRG1L,0
9043,ENSG00000158113,LRRC43,0
9044,ENSG00000158122,PRXL2C,0
9045,ENSG00000158125,XDH,5
9046,ENSG00000158156,XKR8,1
9047,ENSG00000158158,CNNM4,0
9048,ENSG00000158161,EYA3,0
9049,ENSG00000158163,DZIP1L,0
9050,ENSG00000158169,FANCC,17
9051,ENSG00000158186,MRAS,3
9052,ENSG00000158195,WASF2,17
9053,ENSG00000158201,ABHD3,0
9054,ENSG00000158220,ESYT3,2
9055,ENSG00000158246,TENT5B,0
9056,ENSG00000158258,CLSTN2,0
9057,ENSG00000158270,COLEC12,1
9058,ENSG00000158286,RNF207,0
9059,ENSG00000158290,CUL4B,48
9060,ENSG00000158292,GPR153,0
9061,ENSG00000158296,SLC13A3,0
9062,ENSG00000158301,GPRASP2,1
9063,ENSG00000158315,RHBDL2,0
9064,ENSG00000158321,AUTS2,6
9065,ENSG00000158352,SHROOM4,0
9066,ENSG00000158402,CDC25C,12
9067,ENSG00000158411,MITD1,1
9068,ENSG00000158417,EIF5B,57
9069,ENSG00000158423,RIBC1,0
9070,ENSG00000158435,CNOT11,14
9071,ENSG00000158445,KCNB1,6
9072,ENSG00000158457,TSPAN33,19
9073,ENSG00000158458,NRG2,7
9074,ENSG00000158467,AHCYL2,1
9075,ENSG00000158470,B4GALT5,1
9076,ENSG00000158480,SPATA2,11
9077,ENSG00000158486,DNAH3,11
9078,ENSG00000158516,CPA2,2
9079,ENSG00000158517,NCF1,22
9080,ENSG00000158525,CPA5,0
9081,ENSG00000158526,TSR2,1
9082,ENSG00000158528,PPP1R9A,1
9083,ENSG00000158545,ZC3H18,1
9084,ENSG00000158552,ZFAND2B,4
9085,ENSG00000158555,GDPD5,0
9086,ENSG00000158560,DYNC1I1,27
9087,ENSG00000158571,PFKFB1,4
9088,ENSG00000158578,ALAS2,1
9089,ENSG00000158604,TMED4,3
9090,ENSG00000158615,PPP1R15B,7
9091,ENSG00000158623,COPG2,15
9092,ENSG00000158636,EMSY,5
9093,ENSG00000158669,GPAT4,3
9094,ENSG00000158683,PKD1L1,1
9095,ENSG00000158691,ZSCAN12,0
9096,ENSG00000158710,TAGLN2,0
9097,ENSG00000158711,ELK4,2
9098,ENSG00000158714,SLAMF8,0
9099,ENSG00000158715,SLC45A3,0
9100,ENSG00000158716,DUSP23,0
9101,ENSG00000158717,RNF166,0
9102,ENSG00000158747,NBL1,3
9103,ENSG00000158748,HTR6,3
9104,ENSG00000158769,F11R,20
9105,ENSG00000158773,USF1,6
9106,ENSG00000158786,PLA2G2F,0
9107,ENSG00000158792,SPATA2L,4
9108,ENSG00000158793,NIT1,0
9109,ENSG00000158796,DEDD,1
9110,ENSG00000158805,ZNF276,0
9111,ENSG00000158806,NPM2,1
9112,ENSG00000158813,EDA,2
9113,ENSG00000158815,FGF17,19
9114,ENSG00000158816,VWA5B1,0
9115,ENSG00000158825,CDA,0
9116,ENSG00000158828,PINK1,13
9117,ENSG00000158850,B4GALT3,3
9118,ENSG00000158856,DMTN,9
9119,ENSG00000158859,ADAMTS4,0
9120,ENSG00000158863,FHIP2B,0
9121,ENSG00000158864,NDUFS2,70
9122,ENSG00000158865,SLC5A11,0
9123,ENSG00000158869,FCER1G,12
9124,ENSG00000158874,APOA2,20
9125,ENSG00000158882,TOMM40L,5
9126,ENSG00000158887,MPZ,0
9127,ENSG00000158941,CCAR2,4
9128,ENSG00000158955,WNT9B,0
9129,ENSG00000158966,CACHD1,0
9130,ENSG00000158985,CDC42SE2,0
9131,ENSG00000158987,RAPGEF6,3
9132,ENSG00000159023,EPB41,12
9133,ENSG00000159055,MIS18A,3
9134,ENSG00000159063,ALG8,0
9135,ENSG00000159069,FBXW5,29
9136,ENSG00000159079,CFAP298,0
9137,ENSG00000159082,SYNJ1,19
9138,ENSG00000159086,PAXBP1,0
9139,ENSG00000159111,MRPL10,98
9140,ENSG00000159128,IFNGR2,3
9141,ENSG00000159131,GART,3
9142,ENSG00000159140,SON,0
9143,ENSG00000159147,DONSON,11
9144,ENSG00000159164,SV2A,3
9145,ENSG00000159166,LAD1,0
9146,ENSG00000159167,STC1,0
9147,ENSG00000159173,TNNI1,8
9148,ENSG00000159176,CSRP1,0
9149,ENSG00000159184,HOXB13,3
9150,ENSG00000159189,C1QC,1
9151,ENSG00000159197,KCNE2,2
9152,ENSG00000159200,RCAN1,1
9153,ENSG00000159202,UBE2Z,0
9154,ENSG00000159208,CIART,0
9155,ENSG00000159210,SNF8,21
9156,ENSG00000159212,CLIC6,1
9157,ENSG00000159214,CCDC24,0
9158,ENSG00000159216,RUNX1,45
9159,ENSG00000159217,IGF2BP1,14
9160,ENSG00000159224,GIP,4
9161,ENSG00000159231,CBR3,0
9162,ENSG00000159248,GJD2,4
